Kjoretoytype,Kjoretoytype_label,DrivstoffType,DrivstoffType_label,ContentsCode,ContentsCode_label,Tid,Tid_label,value,status
15,Personbiler i alt,14,"Bensin hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2016,2016,314.0,
15,Personbiler i alt,14,"Bensin hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2017,2017,721.0,
15,Personbiler i alt,14,"Bensin hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2018,2018,1312.2,
15,Personbiler i alt,14,"Bensin hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2019,2019,1578.3,
15,Personbiler i alt,14,"Bensin hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2020,2020,1890.2,
15,Personbiler i alt,14,"Bensin hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2021,2021,2401.6,
15,Personbiler i alt,14,"Bensin hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2022,2022,2704.0,
15,Personbiler i alt,14,"Bensin hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2023,2023,2880.6,
15,Personbiler i alt,14,"Bensin hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2024,2024,2971.0,
15,Personbiler i alt,14,"Bensin hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2025,2025,2968.7,
15,Personbiler i alt,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2005,2005,,.
15,Personbiler i alt,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2006,2006,,.
15,Personbiler i alt,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2007,2007,,.
15,Personbiler i alt,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2008,2008,,.
15,Personbiler i alt,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2009,2009,,.
15,Personbiler i alt,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2010,2010,,.
15,Personbiler i alt,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2011,2011,,.
15,Personbiler i alt,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2012,2012,,.
15,Personbiler i alt,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2013,2013,,.
15,Personbiler i alt,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2014,2014,,.
15,Personbiler i alt,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2015,2015,,.
15,Personbiler i alt,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2016,2016,9652.0,
15,Personbiler i alt,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2017,2017,11375.0,
15,Personbiler i alt,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2018,2018,14353.0,
15,Personbiler i alt,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2019,2019,14074.0,
15,Personbiler i alt,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2020,2020,13403.0,
15,Personbiler i alt,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2021,2021,13378.0,
15,Personbiler i alt,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2022,2022,13866.0,
15,Personbiler i alt,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2023,2023,14111.0,
15,Personbiler i alt,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2024,2024,14367.0,
15,Personbiler i alt,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2025,2025,14267.0,
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2005,2005,,.
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2006,2006,,.
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2007,2007,,.
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2008,2008,,.
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2009,2009,,.
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2010,2010,,.
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2011,2011,,.
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2012,2012,,.
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2013,2013,,.
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2014,2014,,.
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2015,2015,,.
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2016,2016,717.5,
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2017,2017,999.7,
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2018,2018,1283.7,
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2019,2019,1458.9,
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2020,2020,1588.6,
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2021,2021,1750.2,
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2022,2022,1848.4,
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2023,2023,1947.7,
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2024,2024,1972.5,
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2025,2025,1944.9,
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2005,2005,,.
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2006,2006,,.
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2007,2007,,.
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2008,2008,,.
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2009,2009,,.
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2010,2010,,.
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2011,2011,,.
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2012,2012,,.
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2013,2013,,.
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2014,2014,,.
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2015,2015,,.
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2016,2016,12614.0,
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2017,2017,12835.0,
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2018,2018,13572.0,
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2019,2019,12893.0,
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2020,2020,12501.0,
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2021,2021,12481.0,
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2022,2022,12161.0,
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2023,2023,12266.0,
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2024,2024,11989.0,
15,Personbiler i alt,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2025,2025,11805.0,
15,Personbiler i alt,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2005,2005,,.
15,Personbiler i alt,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2006,2006,,.
15,Personbiler i alt,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2007,2007,,.
15,Personbiler i alt,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2008,2008,,.
15,Personbiler i alt,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2009,2009,,.
15,Personbiler i alt,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2010,2010,,.
15,Personbiler i alt,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2011,2011,,.
15,Personbiler i alt,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2012,2012,,.
15,Personbiler i alt,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2013,2013,,.
15,Personbiler i alt,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2014,2014,,.
15,Personbiler i alt,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2015,2015,,.
15,Personbiler i alt,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2016,2016,30.9,
15,Personbiler i alt,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2017,2017,63.8,
15,Personbiler i alt,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2018,2018,103.1,
15,Personbiler i alt,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2019,2019,125.4,
15,Personbiler i alt,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2020,2020,145.2,
15,Personbiler i alt,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2021,2021,175.2,
15,Personbiler i alt,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2022,2022,194.2,
15,Personbiler i alt,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2023,2023,201.6,
15,Personbiler i alt,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2024,2024,198.4,
15,Personbiler i alt,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2025,2025,192.9,
15,Personbiler i alt,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2005,2005,,.
15,Personbiler i alt,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2006,2006,,.
15,Personbiler i alt,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2007,2007,,.
15,Personbiler i alt,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2008,2008,,.
15,Personbiler i alt,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2009,2009,,.
15,Personbiler i alt,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2010,2010,,.
15,Personbiler i alt,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2011,2011,,.
15,Personbiler i alt,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2012,2012,,.
15,Personbiler i alt,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2013,2013,,.
15,Personbiler i alt,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2014,2014,,.
15,Personbiler i alt,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2015,2015,,.
15,Personbiler i alt,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2016,2016,13953.0,
15,Personbiler i alt,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2017,2017,13286.0,
15,Personbiler i alt,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2018,2018,15438.0,
15,Personbiler i alt,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2019,2019,16379.0,
15,Personbiler i alt,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2020,2020,15771.0,
15,Personbiler i alt,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2021,2021,16064.0,
15,Personbiler i alt,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2022,2022,16964.0,
15,Personbiler i alt,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2023,2023,17354.0,
15,Personbiler i alt,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2024,2024,17149.0,
15,Personbiler i alt,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2025,2025,16580.0,
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2005,2005,,.
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2006,2006,,.
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2007,2007,,.
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2008,2008,,.
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2009,2009,,.
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2010,2010,,.
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2011,2011,,.
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2012,2012,,.
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2013,2013,,.
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2014,2014,,.
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2015,2015,,.
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2016,2016,22.5,
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2017,2017,22.6,
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2018,2018,23.0,
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2019,2019,25.2,
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2020,2020,37.2,
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2021,2021,53.2,
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2022,2022,62.9,
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2023,2023,69.5,
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2024,2024,75.1,
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2025,2025,79.9,
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2005,2005,,.
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2006,2006,,.
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2007,2007,,.
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2008,2008,,.
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2009,2009,,.
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2010,2010,,.
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2011,2011,,.
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2012,2012,,.
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2013,2013,,.
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2014,2014,,.
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2015,2015,,.
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2016,2016,20606.0,
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2017,2017,19734.0,
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2018,2018,18664.0,
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2019,2019,14079.0,
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2020,2020,14372.0,
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2021,2021,15423.0,
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2022,2022,15342.0,
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2023,2023,15970.0,
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2024,2024,16696.0,
15,Personbiler i alt,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2025,2025,17344.0,
15,Personbiler i alt,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2005,2005,,.
15,Personbiler i alt,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2006,2006,,.
15,Personbiler i alt,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2007,2007,,.
15,Personbiler i alt,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2008,2008,,.
15,Personbiler i alt,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2009,2009,,.
15,Personbiler i alt,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2010,2010,,.
15,Personbiler i alt,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2011,2011,,.
15,Personbiler i alt,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2012,2012,,.
15,Personbiler i alt,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2013,2013,,.
15,Personbiler i alt,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2014,2014,,.
15,Personbiler i alt,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2015,2015,,.
15,Personbiler i alt,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2016,2016,0.2,
15,Personbiler i alt,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2017,2017,0.1,
15,Personbiler i alt,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2018,2018,0.1,
15,Personbiler i alt,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2019,2019,,:
15,Personbiler i alt,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2020,2020,0.1,
15,Personbiler i alt,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2021,2021,0.1,
15,Personbiler i alt,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2022,2022,0.1,
15,Personbiler i alt,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2023,2023,0.0,
15,Personbiler i alt,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2024,2024,0.0,
15,Personbiler i alt,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2025,2025,0.0,
15,Personbiler i alt,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2005,2005,,.
15,Personbiler i alt,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2006,2006,,.
15,Personbiler i alt,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2007,2007,,.
15,Personbiler i alt,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2008,2008,,.
15,Personbiler i alt,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2009,2009,,.
15,Personbiler i alt,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2010,2010,,.
15,Personbiler i alt,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2011,2011,,.
15,Personbiler i alt,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2012,2012,,.
15,Personbiler i alt,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2013,2013,,.
15,Personbiler i alt,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2014,2014,,.
15,Personbiler i alt,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2015,2015,,.
15,Personbiler i alt,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2016,2016,11337.0,
15,Personbiler i alt,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2017,2017,10787.0,
15,Personbiler i alt,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2018,2018,8543.0,
15,Personbiler i alt,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2019,2019,,:
15,Personbiler i alt,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2020,2020,5571.0,
15,Personbiler i alt,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2021,2021,6185.0,
15,Personbiler i alt,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2022,2022,6039.0,
15,Personbiler i alt,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2023,2023,4630.0,
15,Personbiler i alt,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2024,2024,3622.0,
15,Personbiler i alt,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2025,2025,4241.0,
15,Personbiler i alt,4,Gass,Kjorelengde,Kjørelengde (mill. km),2005,2005,,.
15,Personbiler i alt,4,Gass,Kjorelengde,Kjørelengde (mill. km),2006,2006,,.
15,Personbiler i alt,4,Gass,Kjorelengde,Kjørelengde (mill. km),2007,2007,,.
15,Personbiler i alt,4,Gass,Kjorelengde,Kjørelengde (mill. km),2008,2008,,.
15,Personbiler i alt,4,Gass,Kjorelengde,Kjørelengde (mill. km),2009,2009,,.
15,Personbiler i alt,4,Gass,Kjorelengde,Kjørelengde (mill. km),2010,2010,,.
15,Personbiler i alt,4,Gass,Kjorelengde,Kjørelengde (mill. km),2011,2011,,.
15,Personbiler i alt,4,Gass,Kjorelengde,Kjørelengde (mill. km),2012,2012,,.
15,Personbiler i alt,4,Gass,Kjorelengde,Kjørelengde (mill. km),2013,2013,,.
15,Personbiler i alt,4,Gass,Kjorelengde,Kjørelengde (mill. km),2014,2014,,.
