Region,Region_label,Kjopegrupper,Kjopegrupper_label,PetroleumProd,PetroleumProd_label,ContentsCode,ContentsCode_label,Tid,Tid_label,value,status
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2017M04,2017M04,89,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2017M05,2017M05,103,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2017M06,2017M06,104,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2017M07,2017M07,115,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2017M08,2017M08,104,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2017M09,2017M09,90,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2017M10,2017M10,91,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2017M11,2017M11,95,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2017M12,2017M12,86,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2018M01,2018M01,83,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2018M02,2018M02,79,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2018M03,2018M03,88,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2018M04,2018M04,86,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2018M05,2018M05,102,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2018M06,2018M06,103,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2018M07,2018M07,115,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2018M08,2018M08,99,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2018M09,2018M09,88,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2018M10,2018M10,86,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2018M11,2018M11,79,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2018M12,2018M12,83,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2019M01,2019M01,76,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2019M02,2019M02,72,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2019M03,2019M03,77,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2019M04,2019M04,88,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2019M05,2019M05,92,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2019M06,2019M06,98,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2019M07,2019M07,110,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2019M08,2019M08,98,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2019M09,2019M09,85,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2019M10,2019M10,80,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2019M11,2019M11,76,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2019M12,2019M12,77,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2020M01,2020M01,73,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2020M02,2020M02,73,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2020M03,2020M03,65,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2020M04,2020M04,65,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2020M05,2020M05,82,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2020M06,2020M06,100,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2020M07,2020M07,110,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2020M08,2020M08,100,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2020M09,2020M09,83,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2020M10,2020M10,80,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2020M11,2020M11,67,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2020M12,2020M12,70,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2021M01,2021M01,68,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2021M02,2021M02,66,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2021M03,2021M03,72,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2021M04,2021M04,71,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2021M05,2021M05,85,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2021M06,2021M06,94,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2021M07,2021M07,114,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2021M08,2021M08,97,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2021M09,2021M09,81,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2021M10,2021M10,77,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2021M11,2021M11,72,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2021M12,2021M12,73,
0,Hele landet,00,Alle kjøpegrupper,03,Bilbensin,Petroleum,Salg,2022M01,2022M01,64,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2010M01,2010M01,69,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2010M02,2010M02,70,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2010M03,2010M03,69,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2010M04,2010M04,57,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2010M05,2010M05,61,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2010M06,2010M06,66,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2010M07,2010M07,53,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2010M08,2010M08,70,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2010M09,2010M09,68,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2010M10,2010M10,74,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2010M11,2010M11,96,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2010M12,2010M12,83,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2011M01,2011M01,71,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2011M02,2011M02,73,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2011M03,2011M03,73,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2011M04,2011M04,59,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2011M05,2011M05,68,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2011M06,2011M06,66,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2011M07,2011M07,59,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2011M08,2011M08,74,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2011M09,2011M09,70,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2011M10,2011M10,77,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2011M11,2011M11,85,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2011M12,2011M12,64,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2012M01,2012M01,70,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2012M02,2012M02,71,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2012M03,2012M03,64,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2012M04,2012M04,60,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2012M05,2012M05,77,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2012M06,2012M06,72,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2012M07,2012M07,63,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2012M08,2012M08,73,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2012M09,2012M09,73,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2012M10,2012M10,82,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2012M11,2012M11,80,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2012M12,2012M12,78,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2013M01,2013M01,83,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2013M02,2013M02,70,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2013M03,2013M03,64,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2013M04,2013M04,74,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2013M05,2013M05,77,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2013M06,2013M06,72,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2013M07,2013M07,67,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2013M08,2013M08,79,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2013M09,2013M09,73,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2013M10,2013M10,81,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2013M11,2013M11,84,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2013M12,2013M12,92,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2014M01,2014M01,60,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2014M02,2014M02,63,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2014M03,2014M03,62,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2014M04,2014M04,67,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2014M05,2014M05,71,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2014M06,2014M06,82,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2014M07,2014M07,60,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2014M08,2014M08,73,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2014M09,2014M09,75,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2014M10,2014M10,76,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2014M11,2014M11,79,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2014M12,2014M12,76,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2015M01,2015M01,71,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2015M02,2015M02,67,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2015M03,2015M03,68,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2015M04,2015M04,70,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2015M05,2015M05,67,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2015M06,2015M06,81,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2015M07,2015M07,61,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2015M08,2015M08,80,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2015M09,2015M09,79,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2015M10,2015M10,79,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2015M11,2015M11,84,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2015M12,2015M12,68,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2016M01,2016M01,70,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2016M02,2016M02,68,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2016M03,2016M03,65,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2016M04,2016M04,81,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2016M05,2016M05,74,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2016M06,2016M06,79,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2016M07,2016M07,65,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2016M08,2016M08,80,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2016M09,2016M09,79,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2016M10,2016M10,73,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2016M11,2016M11,92,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2016M12,2016M12,74,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2017M01,2017M01,62,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2017M02,2017M02,65,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2017M03,2017M03,75,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2017M04,2017M04,62,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2017M05,2017M05,82,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2017M06,2017M06,79,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2017M07,2017M07,68,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2017M08,2017M08,86,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2017M09,2017M09,70,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2017M10,2017M10,82,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2017M11,2017M11,85,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2017M12,2017M12,79,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2018M01,2018M01,82,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2018M02,2018M02,79,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2018M03,2018M03,79,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2018M04,2018M04,76,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2018M05,2018M05,83,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2018M06,2018M06,83,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2018M07,2018M07,75,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2018M08,2018M08,83,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2018M09,2018M09,74,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2018M10,2018M10,93,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2018M11,2018M11,88,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2018M12,2018M12,77,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2019M01,2019M01,83,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2019M02,2019M02,75,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2019M03,2019M03,79,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2019M04,2019M04,82,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2019M05,2019M05,76,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2019M06,2019M06,76,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2019M07,2019M07,76,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2019M08,2019M08,80,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2019M09,2019M09,83,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2019M10,2019M10,86,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2019M11,2019M11,93,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2019M12,2019M12,69,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2020M01,2020M01,68,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2020M02,2020M02,69,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2020M03,2020M03,83,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2020M04,2020M04,79,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2020M05,2020M05,82,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2020M06,2020M06,85,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2020M07,2020M07,67,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2020M08,2020M08,83,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2020M09,2020M09,81,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2020M10,2020M10,82,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2020M11,2020M11,84,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2020M12,2020M12,70,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2021M01,2021M01,74,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2021M02,2021M02,80,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2021M03,2021M03,79,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2021M04,2021M04,77,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2021M05,2021M05,75,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2021M06,2021M06,87,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2021M07,2021M07,69,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2021M08,2021M08,86,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2021M09,2021M09,83,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2021M10,2021M10,77,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2021M11,2021M11,86,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2021M12,2021M12,89,
0,Hele landet,00,Alle kjøpegrupper,04a,Anleggsdiesel,Petroleum,Salg,2022M01,2022M01,69,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2010M01,2010M01,190,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2010M02,2010M02,189,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2010M03,2010M03,211,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2010M04,2010M04,189,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2010M05,2010M05,201,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2010M06,2010M06,227,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2010M07,2010M07,209,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2010M08,2010M08,217,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2010M09,2010M09,220,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2010M10,2010M10,222,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2010M11,2010M11,225,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2010M12,2010M12,223,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2011M01,2011M01,200,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2011M02,2011M02,200,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2011M03,2011M03,220,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2011M04,2011M04,193,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2011M05,2011M05,227,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2011M06,2011M06,227,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2011M07,2011M07,211,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2011M08,2011M08,236,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2011M09,2011M09,228,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2011M10,2011M10,234,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2011M11,2011M11,224,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2011M12,2011M12,219,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2012M01,2012M01,217,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2012M02,2012M02,213,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2012M03,2012M03,220,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2012M04,2012M04,203,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2012M05,2012M05,240,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2012M06,2012M06,233,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2012M07,2012M07,224,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2012M08,2012M08,238,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2012M09,2012M09,232,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2012M10,2012M10,249,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2012M11,2012M11,230,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2012M12,2012M12,228,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2013M01,2013M01,226,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2013M02,2013M02,212,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2013M03,2013M03,222,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2013M04,2013M04,231,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2013M05,2013M05,234,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2013M06,2013M06,247,
0,Hele landet,00,Alle kjøpegrupper,04b,Autodiesel,Petroleum,Salg,2013M07,2013M07,232,
