serie_id,gruppe,drivlinje,variabel,enhet,frekvens,periode,verdi,status,kilde,segment,brudd
kjorelengde,personbiler,uspesifisert,kjorelengde_total,mill. km,A,2010,0.09999999999854481,konstruert,SSB 12577,20,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,personbiler,uspesifisert,kjorelengde_total,mill. km,A,2011,0.0,konstruert,SSB 12577,20,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,personbiler,uspesifisert,kjorelengde_total,mill. km,A,2012,0.0,konstruert,SSB 12577,20,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,personbiler,uspesifisert,kjorelengde_total,mill. km,A,2013,-0.10000000000582077,konstruert,SSB 12577,20,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,personbiler,uspesifisert,kjorelengde_total,mill. km,A,2014,0.10000000000582077,konstruert,SSB 12577,20,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,personbiler,uspesifisert,kjorelengde_total,mill. km,A,2015,0.09999999999854481,konstruert,SSB 12577,20,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,personbiler,uspesifisert,kjorelengde_total,mill. km,A,2016,0.0,konstruert,SSB 12577,20,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,personbiler,uspesifisert,kjorelengde_total,mill. km,A,2017,-0.09999999999854481,konstruert,SSB 12577,20,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,personbiler,uspesifisert,kjorelengde_total,mill. km,A,2018,-0.09999999999854481,konstruert,SSB 12577,20,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,personbiler,uspesifisert,kjorelengde_total,mill. km,A,2019,0.0,konstruert,SSB 12577,20,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,personbiler,uspesifisert,kjorelengde_total,mill. km,A,2020,0.19999999999708962,konstruert,SSB 12577,20,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,personbiler,uspesifisert,kjorelengde_total,mill. km,A,2021,0.0,konstruert,SSB 12577,20,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,personbiler,uspesifisert,kjorelengde_total,mill. km,A,2022,0.0,konstruert,SSB 12577,20,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,personbiler,uspesifisert,kjorelengde_total,mill. km,A,2023,0.0,konstruert,SSB 12577,20,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,personbiler,uspesifisert,kjorelengde_total,mill. km,A,2024,0.0,konstruert,SSB 12577,20,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,personbiler,uspesifisert,kjorelengde_total,mill. km,A,2025,0.0,konstruert,SSB 12577,20,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,varebiler,annet,kjorelengde_total,mill. km,A,2005,0.0,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,annet,kjorelengde_total,mill. km,A,2006,0.2,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,annet,kjorelengde_total,mill. km,A,2007,0.6,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,annet,kjorelengde_total,mill. km,A,2008,1.2,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,annet,kjorelengde_total,mill. km,A,2009,1.8,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,annet,kjorelengde_total,mill. km,A,2010,2.3,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,annet,kjorelengde_total,mill. km,A,2011,2.9,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,annet,kjorelengde_total,mill. km,A,2012,3.8,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,annet,kjorelengde_total,mill. km,A,2013,4.6,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,annet,kjorelengde_total,mill. km,A,2014,5.9,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,annet,kjorelengde_total,mill. km,A,2015,4.4,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,annet,kjorelengde_total,mill. km,A,2016,4.2,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,annet,kjorelengde_total,mill. km,A,2017,5.9,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,annet,kjorelengde_total,mill. km,A,2018,5.8,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,annet,kjorelengde_total,mill. km,A,2019,5.6,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,annet,kjorelengde_total,mill. km,A,2020,5.7,konstruert,SSB 12577,29+30,nytt kjøretøyregister mars 2020; avvik på detaljnivå mot 2019
kjorelengde,varebiler,annet,kjorelengde_total,mill. km,A,2021,5.6,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,annet,kjorelengde_total,mill. km,A,2022,4.9,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,annet,kjorelengde_total,mill. km,A,2023,8.5,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,annet,kjorelengde_total,mill. km,A,2024,27.9,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,annet,kjorelengde_total,mill. km,A,2025,38.300000000000004,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,bensin,kjorelengde_total,mill. km,A,2005,1015.9,observert,SSB 12577,29+30,
kjorelengde,varebiler,bensin,kjorelengde_total,mill. km,A,2006,948.4000000000001,observert,SSB 12577,29+30,
kjorelengde,varebiler,bensin,kjorelengde_total,mill. km,A,2007,860.7,observert,SSB 12577,29+30,
kjorelengde,varebiler,bensin,kjorelengde_total,mill. km,A,2008,768.9,observert,SSB 12577,29+30,
kjorelengde,varebiler,bensin,kjorelengde_total,mill. km,A,2009,676.0,observert,SSB 12577,29+30,
kjorelengde,varebiler,bensin,kjorelengde_total,mill. km,A,2010,579.0,observert,SSB 12577,29+30,
kjorelengde,varebiler,bensin,kjorelengde_total,mill. km,A,2011,488.0,observert,SSB 12577,29+30,
kjorelengde,varebiler,bensin,kjorelengde_total,mill. km,A,2012,421.7,observert,SSB 12577,29+30,
kjorelengde,varebiler,bensin,kjorelengde_total,mill. km,A,2013,358.7,observert,SSB 12577,29+30,
kjorelengde,varebiler,bensin,kjorelengde_total,mill. km,A,2014,304.6,observert,SSB 12577,29+30,
kjorelengde,varebiler,bensin,kjorelengde_total,mill. km,A,2015,260.1,observert,SSB 12577,29+30,
kjorelengde,varebiler,bensin,kjorelengde_total,mill. km,A,2016,235.9,observert,SSB 12577,29+30,
kjorelengde,varebiler,bensin,kjorelengde_total,mill. km,A,2017,206.70000000000002,observert,SSB 12577,29+30,
kjorelengde,varebiler,bensin,kjorelengde_total,mill. km,A,2018,190.29999999999998,observert,SSB 12577,29+30,
kjorelengde,varebiler,bensin,kjorelengde_total,mill. km,A,2019,177.5,observert,SSB 12577,29+30,
kjorelengde,varebiler,bensin,kjorelengde_total,mill. km,A,2020,152.9,observert,SSB 12577,29+30,nytt kjøretøyregister mars 2020; avvik på detaljnivå mot 2019
kjorelengde,varebiler,bensin,kjorelengde_total,mill. km,A,2021,147.6,observert,SSB 12577,29+30,
kjorelengde,varebiler,bensin,kjorelengde_total,mill. km,A,2022,135.10000000000002,observert,SSB 12577,29+30,
kjorelengde,varebiler,bensin,kjorelengde_total,mill. km,A,2023,126.0,observert,SSB 12577,29+30,
kjorelengde,varebiler,bensin,kjorelengde_total,mill. km,A,2024,119.7,observert,SSB 12577,29+30,
kjorelengde,varebiler,bensin,kjorelengde_total,mill. km,A,2025,113.5,observert,SSB 12577,29+30,
kjorelengde,varebiler,diesel,kjorelengde_total,mill. km,A,2005,3637.4,observert,SSB 12577,29+30,
kjorelengde,varebiler,diesel,kjorelengde_total,mill. km,A,2006,4193.4,observert,SSB 12577,29+30,
kjorelengde,varebiler,diesel,kjorelengde_total,mill. km,A,2007,4911.2,observert,SSB 12577,29+30,
kjorelengde,varebiler,diesel,kjorelengde_total,mill. km,A,2008,5424.4,observert,SSB 12577,29+30,
kjorelengde,varebiler,diesel,kjorelengde_total,mill. km,A,2009,5545.700000000001,observert,SSB 12577,29+30,
kjorelengde,varebiler,diesel,kjorelengde_total,mill. km,A,2010,5743.8,observert,SSB 12577,29+30,
kjorelengde,varebiler,diesel,kjorelengde_total,mill. km,A,2011,5954.7,observert,SSB 12577,29+30,
kjorelengde,varebiler,diesel,kjorelengde_total,mill. km,A,2012,6295.5,observert,SSB 12577,29+30,
kjorelengde,varebiler,diesel,kjorelengde_total,mill. km,A,2013,6392.299999999999,observert,SSB 12577,29+30,
kjorelengde,varebiler,diesel,kjorelengde_total,mill. km,A,2014,6438.0,observert,SSB 12577,29+30,
kjorelengde,varebiler,diesel,kjorelengde_total,mill. km,A,2015,6464.799999999999,observert,SSB 12577,29+30,
kjorelengde,varebiler,diesel,kjorelengde_total,mill. km,A,2016,6552.9,observert,SSB 12577,29+30,
kjorelengde,varebiler,diesel,kjorelengde_total,mill. km,A,2017,6699.4,observert,SSB 12577,29+30,
kjorelengde,varebiler,diesel,kjorelengde_total,mill. km,A,2018,6835.1,observert,SSB 12577,29+30,
kjorelengde,varebiler,diesel,kjorelengde_total,mill. km,A,2019,6880.8,observert,SSB 12577,29+30,
kjorelengde,varebiler,diesel,kjorelengde_total,mill. km,A,2020,6718.200000000001,observert,SSB 12577,29+30,nytt kjøretøyregister mars 2020; avvik på detaljnivå mot 2019
kjorelengde,varebiler,diesel,kjorelengde_total,mill. km,A,2021,6952.9,observert,SSB 12577,29+30,
kjorelengde,varebiler,diesel,kjorelengde_total,mill. km,A,2022,6911.8,observert,SSB 12577,29+30,
kjorelengde,varebiler,diesel,kjorelengde_total,mill. km,A,2023,6797.0,observert,SSB 12577,29+30,
kjorelengde,varebiler,diesel,kjorelengde_total,mill. km,A,2024,6752.0,observert,SSB 12577,29+30,
kjorelengde,varebiler,diesel,kjorelengde_total,mill. km,A,2025,6570.3,observert,SSB 12577,29+30,
kjorelengde,varebiler,elektrisitet,kjorelengde_total,mill. km,A,2005,0.6,observert,SSB 12577,29+30,
kjorelengde,varebiler,elektrisitet,kjorelengde_total,mill. km,A,2006,0.5,observert,SSB 12577,29+30,
kjorelengde,varebiler,elektrisitet,kjorelengde_total,mill. km,A,2007,0.5,observert,SSB 12577,29+30,
kjorelengde,varebiler,elektrisitet,kjorelengde_total,mill. km,A,2008,0.5,observert,SSB 12577,29+30,
kjorelengde,varebiler,elektrisitet,kjorelengde_total,mill. km,A,2009,0.5,observert,SSB 12577,29+30,
kjorelengde,varebiler,elektrisitet,kjorelengde_total,mill. km,A,2010,0.5,observert,SSB 12577,29+30,
kjorelengde,varebiler,elektrisitet,kjorelengde_total,mill. km,A,2011,0.5,observert,SSB 12577,29+30,
kjorelengde,varebiler,elektrisitet,kjorelengde_total,mill. km,A,2012,1.3,observert,SSB 12577,29+30,
kjorelengde,varebiler,elektrisitet,kjorelengde_total,mill. km,A,2013,3.2,observert,SSB 12577,29+30,
kjorelengde,varebiler,elektrisitet,kjorelengde_total,mill. km,A,2014,11.1,observert,SSB 12577,29+30,
kjorelengde,varebiler,elektrisitet,kjorelengde_total,mill. km,A,2015,10.4,observert,SSB 12577,29+30,
kjorelengde,varebiler,elektrisitet,kjorelengde_total,mill. km,A,2016,19.4,observert,SSB 12577,29+30,
kjorelengde,varebiler,elektrisitet,kjorelengde_total,mill. km,A,2017,28.7,observert,SSB 12577,29+30,
kjorelengde,varebiler,elektrisitet,kjorelengde_total,mill. km,A,2018,46.0,observert,SSB 12577,29+30,
kjorelengde,varebiler,elektrisitet,kjorelengde_total,mill. km,A,2019,64.10000000000001,observert,SSB 12577,29+30,
kjorelengde,varebiler,elektrisitet,kjorelengde_total,mill. km,A,2020,84.8,observert,SSB 12577,29+30,nytt kjøretøyregister mars 2020; avvik på detaljnivå mot 2019
kjorelengde,varebiler,elektrisitet,kjorelengde_total,mill. km,A,2021,129.70000000000002,observert,SSB 12577,29+30,
kjorelengde,varebiler,elektrisitet,kjorelengde_total,mill. km,A,2022,205.7,observert,SSB 12577,29+30,
kjorelengde,varebiler,elektrisitet,kjorelengde_total,mill. km,A,2023,279.5,observert,SSB 12577,29+30,
kjorelengde,varebiler,elektrisitet,kjorelengde_total,mill. km,A,2024,421.1,observert,SSB 12577,29+30,
kjorelengde,varebiler,elektrisitet,kjorelengde_total,mill. km,A,2025,557.9,observert,SSB 12577,29+30,
kjorelengde,varebiler,hybrid_ikke_ladbar,kjorelengde_total,mill. km,A,2005,0.0,konstruert,SSB 12577,29+30,hybrider registrert som bensin/diesel til og med 2015
kjorelengde,varebiler,hybrid_ikke_ladbar,kjorelengde_total,mill. km,A,2006,0.0,konstruert,SSB 12577,29+30,hybrider registrert som bensin/diesel til og med 2015
kjorelengde,varebiler,hybrid_ikke_ladbar,kjorelengde_total,mill. km,A,2007,0.0,konstruert,SSB 12577,29+30,hybrider registrert som bensin/diesel til og med 2015
kjorelengde,varebiler,hybrid_ikke_ladbar,kjorelengde_total,mill. km,A,2008,0.0,konstruert,SSB 12577,29+30,hybrider registrert som bensin/diesel til og med 2015
kjorelengde,varebiler,hybrid_ikke_ladbar,kjorelengde_total,mill. km,A,2009,0.0,konstruert,SSB 12577,29+30,hybrider registrert som bensin/diesel til og med 2015
kjorelengde,varebiler,hybrid_ikke_ladbar,kjorelengde_total,mill. km,A,2010,0.0,konstruert,SSB 12577,29+30,hybrider registrert som bensin/diesel til og med 2015
kjorelengde,varebiler,hybrid_ikke_ladbar,kjorelengde_total,mill. km,A,2011,0.0,konstruert,SSB 12577,29+30,hybrider registrert som bensin/diesel til og med 2015
kjorelengde,varebiler,hybrid_ikke_ladbar,kjorelengde_total,mill. km,A,2012,0.0,konstruert,SSB 12577,29+30,hybrider registrert som bensin/diesel til og med 2015
kjorelengde,varebiler,hybrid_ikke_ladbar,kjorelengde_total,mill. km,A,2013,0.0,konstruert,SSB 12577,29+30,hybrider registrert som bensin/diesel til og med 2015
kjorelengde,varebiler,hybrid_ikke_ladbar,kjorelengde_total,mill. km,A,2014,0.0,konstruert,SSB 12577,29+30,hybrider registrert som bensin/diesel til og med 2015
kjorelengde,varebiler,hybrid_ikke_ladbar,kjorelengde_total,mill. km,A,2015,0.0,konstruert,SSB 12577,29+30,hybrider registrert som bensin/diesel til og med 2015
kjorelengde,varebiler,hybrid_ikke_ladbar,kjorelengde_total,mill. km,A,2016,0.7,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,hybrid_ikke_ladbar,kjorelengde_total,mill. km,A,2017,0.6,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,hybrid_ikke_ladbar,kjorelengde_total,mill. km,A,2018,0.7,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,hybrid_ikke_ladbar,kjorelengde_total,mill. km,A,2019,0.7,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,hybrid_ikke_ladbar,kjorelengde_total,mill. km,A,2020,1.2,konstruert,SSB 12577,29+30,nytt kjøretøyregister mars 2020; avvik på detaljnivå mot 2019
kjorelengde,varebiler,hybrid_ikke_ladbar,kjorelengde_total,mill. km,A,2021,3.8999999999999995,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,hybrid_ikke_ladbar,kjorelengde_total,mill. km,A,2022,8.0,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,hybrid_ikke_ladbar,kjorelengde_total,mill. km,A,2023,12.0,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,hybrid_ikke_ladbar,kjorelengde_total,mill. km,A,2024,14.1,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,hybrid_ikke_ladbar,kjorelengde_total,mill. km,A,2025,23.9,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,hybrid_ladbar,kjorelengde_total,mill. km,A,2005,0.0,konstruert,SSB 12577,29+30,hybrider registrert som bensin/diesel til og med 2015
kjorelengde,varebiler,hybrid_ladbar,kjorelengde_total,mill. km,A,2006,0.0,konstruert,SSB 12577,29+30,hybrider registrert som bensin/diesel til og med 2015
kjorelengde,varebiler,hybrid_ladbar,kjorelengde_total,mill. km,A,2007,0.0,konstruert,SSB 12577,29+30,hybrider registrert som bensin/diesel til og med 2015
kjorelengde,varebiler,hybrid_ladbar,kjorelengde_total,mill. km,A,2008,0.0,konstruert,SSB 12577,29+30,hybrider registrert som bensin/diesel til og med 2015
kjorelengde,varebiler,hybrid_ladbar,kjorelengde_total,mill. km,A,2009,0.0,konstruert,SSB 12577,29+30,hybrider registrert som bensin/diesel til og med 2015
kjorelengde,varebiler,hybrid_ladbar,kjorelengde_total,mill. km,A,2010,0.0,konstruert,SSB 12577,29+30,hybrider registrert som bensin/diesel til og med 2015
kjorelengde,varebiler,hybrid_ladbar,kjorelengde_total,mill. km,A,2011,0.0,konstruert,SSB 12577,29+30,hybrider registrert som bensin/diesel til og med 2015
kjorelengde,varebiler,hybrid_ladbar,kjorelengde_total,mill. km,A,2012,0.0,konstruert,SSB 12577,29+30,hybrider registrert som bensin/diesel til og med 2015
kjorelengde,varebiler,hybrid_ladbar,kjorelengde_total,mill. km,A,2013,0.0,konstruert,SSB 12577,29+30,hybrider registrert som bensin/diesel til og med 2015
kjorelengde,varebiler,hybrid_ladbar,kjorelengde_total,mill. km,A,2014,0.0,konstruert,SSB 12577,29+30,hybrider registrert som bensin/diesel til og med 2015
kjorelengde,varebiler,hybrid_ladbar,kjorelengde_total,mill. km,A,2015,0.0,konstruert,SSB 12577,29+30,hybrider registrert som bensin/diesel til og med 2015
kjorelengde,varebiler,hybrid_ladbar,kjorelengde_total,mill. km,A,2016,0.0,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,hybrid_ladbar,kjorelengde_total,mill. km,A,2017,0.2,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,hybrid_ladbar,kjorelengde_total,mill. km,A,2018,0.4,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,hybrid_ladbar,kjorelengde_total,mill. km,A,2019,0.6,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,hybrid_ladbar,kjorelengde_total,mill. km,A,2020,0.6000000000000001,konstruert,SSB 12577,29+30,nytt kjøretøyregister mars 2020; avvik på detaljnivå mot 2019
kjorelengde,varebiler,hybrid_ladbar,kjorelengde_total,mill. km,A,2021,2.9000000000000004,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,hybrid_ladbar,kjorelengde_total,mill. km,A,2022,7.1000000000000005,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,hybrid_ladbar,kjorelengde_total,mill. km,A,2023,11.100000000000001,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,hybrid_ladbar,kjorelengde_total,mill. km,A,2024,15.3,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,hybrid_ladbar,kjorelengde_total,mill. km,A,2025,16.2,konstruert,SSB 12577,29+30,
kjorelengde,varebiler,uspesifisert,kjorelengde_total,mill. km,A,2005,-0.0999999999994543,konstruert,SSB 12577,29+30,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,varebiler,uspesifisert,kjorelengde_total,mill. km,A,2006,0.0,konstruert,SSB 12577,29+30,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,varebiler,uspesifisert,kjorelengde_total,mill. km,A,2007,33.80000000000018,konstruert,SSB 12577,29+30,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,varebiler,uspesifisert,kjorelengde_total,mill. km,A,2008,26.899999999999636,konstruert,SSB 12577,29+30,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,varebiler,uspesifisert,kjorelengde_total,mill. km,A,2009,21.799999999999272,konstruert,SSB 12577,29+30,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,varebiler,uspesifisert,kjorelengde_total,mill. km,A,2010,16.19999999999891,konstruert,SSB 12577,29+30,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,varebiler,uspesifisert,kjorelengde_total,mill. km,A,2011,13.199999999999818,konstruert,SSB 12577,29+30,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,varebiler,uspesifisert,kjorelengde_total,mill. km,A,2012,10.800000000001091,konstruert,SSB 12577,29+30,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,varebiler,uspesifisert,kjorelengde_total,mill. km,A,2013,8.900000000001455,konstruert,SSB 12577,29+30,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,varebiler,uspesifisert,kjorelengde_total,mill. km,A,2014,7.800000000000182,konstruert,SSB 12577,29+30,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,varebiler,uspesifisert,kjorelengde_total,mill. km,A,2015,6.400000000000546,konstruert,SSB 12577,29+30,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,varebiler,uspesifisert,kjorelengde_total,mill. km,A,2016,-0.1000000000003638,konstruert,SSB 12577,29+30,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,varebiler,uspesifisert,kjorelengde_total,mill. km,A,2017,0.0999999999994543,konstruert,SSB 12577,29+30,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,varebiler,uspesifisert,kjorelengde_total,mill. km,A,2018,0.1000000000003638,konstruert,SSB 12577,29+30,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,varebiler,uspesifisert,kjorelengde_total,mill. km,A,2019,0.0999999999994543,konstruert,SSB 12577,29+30,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,varebiler,uspesifisert,kjorelengde_total,mill. km,A,2020,0.1999999999998181,konstruert,SSB 12577,29+30,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,varebiler,uspesifisert,kjorelengde_total,mill. km,A,2021,9.094947017729282e-13,konstruert,SSB 12577,29+30,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,varebiler,uspesifisert,kjorelengde_total,mill. km,A,2022,0.3000000000001819,konstruert,SSB 12577,29+30,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,varebiler,uspesifisert,kjorelengde_total,mill. km,A,2023,0.1000000000003638,konstruert,SSB 12577,29+30,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,varebiler,uspesifisert,kjorelengde_total,mill. km,A,2024,0.1000000000003638,konstruert,SSB 12577,29+30,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
kjorelengde,varebiler,uspesifisert,kjorelengde_total,mill. km,A,2025,0.1999999999998181,konstruert,SSB 12577,29+30,"restpost: kategorier undertrykt av SSB, ikke fordelbare på drivlinje"
salg_autodiesel,veitransport_og_ovrig,diesel,salgsvolum,mill. liter,M,2010M01,190.0,konstruert,SSB 03687/11174/13585 (petroleumsmåltallet),autodiesel_2010_2019,
salg_autodiesel,veitransport_og_ovrig,diesel,salgsvolum,mill. liter,M,2010M02,189.0,konstruert,SSB 03687/11174/13585 (petroleumsmåltallet),autodiesel_2010_2019,
salg_autodiesel,veitransport_og_ovrig,diesel,salgsvolum,mill. liter,M,2010M03,211.0,konstruert,SSB 03687/11174/13585 (petroleumsmåltallet),autodiesel_2010_2019,
salg_autodiesel,veitransport_og_ovrig,diesel,salgsvolum,mill. liter,M,2010M04,189.0,konstruert,SSB 03687/11174/13585 (petroleumsmåltallet),autodiesel_2010_2019,
salg_autodiesel,veitransport_og_ovrig,diesel,salgsvolum,mill. liter,M,2010M05,201.0,konstruert,SSB 03687/11174/13585 (petroleumsmåltallet),autodiesel_2010_2019,
salg_autodiesel,veitransport_og_ovrig,diesel,salgsvolum,mill. liter,M,2010M06,227.0,konstruert,SSB 03687/11174/13585 (petroleumsmåltallet),autodiesel_2010_2019,
salg_autodiesel,veitransport_og_ovrig,diesel,salgsvolum,mill. liter,M,2010M07,209.0,konstruert,SSB 03687/11174/13585 (petroleumsmåltallet),autodiesel_2010_2019,
salg_autodiesel,veitransport_og_ovrig,diesel,salgsvolum,mill. liter,M,2010M08,217.0,konstruert,SSB 03687/11174/13585 (petroleumsmåltallet),autodiesel_2010_2019,
salg_autodiesel,veitransport_og_ovrig,diesel,salgsvolum,mill. liter,M,2010M09,220.0,konstruert,SSB 03687/11174/13585 (petroleumsmåltallet),autodiesel_2010_2019,
salg_autodiesel,veitransport_og_ovrig,diesel,salgsvolum,mill. liter,M,2010M10,222.0,konstruert,SSB 03687/11174/13585 (petroleumsmåltallet),autodiesel_2010_2019,
salg_autodiesel,veitransport_og_ovrig,diesel,salgsvolum,mill. liter,M,2010M11,225.0,konstruert,SSB 03687/11174/13585 (petroleumsmåltallet),autodiesel_2010_2019,
salg_autodiesel,veitransport_og_ovrig,diesel,salgsvolum,mill. liter,M,2010M12,223.0,konstruert,SSB 03687/11174/13585 (petroleumsmåltallet),autodiesel_2010_2019,
salg_autodiesel,veitransport_og_ovrig,diesel,salgsvolum,mill. liter,M,2011M01,200.0,konstruert,SSB 03687/11174/13585 (petroleumsmåltallet),autodiesel_2010_2019,
salg_autodiesel,veitransport_og_ovrig,diesel,salgsvolum,mill. liter,M,2011M02,200.0,konstruert,SSB 03687/11174/13585 (petroleumsmåltallet),autodiesel_2010_2019,
salg_autodiesel,veitransport_og_ovrig,diesel,salgsvolum,mill. liter,M,2011M03,220.0,konstruert,SSB 03687/11174/13585 (petroleumsmåltallet),autodiesel_2010_2019,
salg_autodiesel,veitransport_og_ovrig,diesel,salgsvolum,mill. liter,M,2011M04,193.0,konstruert,SSB 03687/11174/13585 (petroleumsmåltallet),autodiesel_2010_2019,
salg_autodiesel,veitransport_og_ovrig,diesel,salgsvolum,mill. liter,M,2011M05,227.0,konstruert,SSB 03687/11174/13585 (petroleumsmåltallet),autodiesel_2010_2019,
salg_autodiesel,veitransport_og_ovrig,diesel,salgsvolum,mill. liter,M,2011M06,227.0,konstruert,SSB 03687/11174/13585 (petroleumsmåltallet),autodiesel_2010_2019,
salg_autodiesel,veitransport_og_ovrig,diesel,salgsvolum,mill. liter,M,2011M07,211.0,konstruert,SSB 03687/11174/13585 (petroleumsmåltallet),autodiesel_2010_2019,
salg_autodiesel,veitransport_og_ovrig,diesel,salgsvolum,mill. liter,M,2011M08,236.0,konstruert,SSB 03687/11174/13585 (petroleumsmåltallet),autodiesel_2010_2019,
salg_autodiesel,veitransport_og_ovrig,diesel,salgsvolum,mill. liter,M,2011M09,228.0,konstruert,SSB 03687/11174/13585 (petroleumsmåltallet),autodiesel_2010_2019,
salg_autodiesel,veitransport_og_ovrig,diesel,salgsvolum,mill. liter,M,2011M10,234.0,konstruert,SSB 03687/11174/13585 (petroleumsmåltallet),autodiesel_2010_2019,
salg_autodiesel,veitransport_og_ovrig,diesel,salgsvolum,mill. liter,M,2011M11,224.0,konstruert,SSB 03687/11174/13585 (petroleumsmåltallet),autodiesel_2010_2019,
salg_autodiesel,veitransport_og_ovrig,diesel,salgsvolum,mill. liter,M,2011M12,219.0,konstruert,SSB 03687/11174/13585 (petroleumsmåltallet),autodiesel_2010_2019,
salg_autodiesel,veitransport_og_ovrig,diesel,salgsvolum,mill. liter,M,2012M01,217.0,konstruert,SSB 03687/11174/13585 (petroleumsmåltallet),autodiesel_2010_2019,
