Kjoretoytype,Kjoretoytype_label,DrivstoffType,DrivstoffType_label,ContentsCode,ContentsCode_label,Tid,Tid_label,value,status
20,Personbiler,14,"Bensin hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2017,2017,719.6,
20,Personbiler,14,"Bensin hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2018,2018,1310.2,
20,Personbiler,14,"Bensin hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2019,2019,1574.4,
20,Personbiler,14,"Bensin hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2020,2020,1885.0,
20,Personbiler,14,"Bensin hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2021,2021,2389.4,
20,Personbiler,14,"Bensin hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2022,2022,2678.5,
20,Personbiler,14,"Bensin hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2023,2023,2848.7,
20,Personbiler,14,"Bensin hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2024,2024,2944.7,
20,Personbiler,14,"Bensin hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2025,2025,2949.5,
20,Personbiler,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2005,2005,,.
20,Personbiler,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2006,2006,,.
20,Personbiler,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2007,2007,,.
20,Personbiler,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2008,2008,,.
20,Personbiler,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2009,2009,,.
20,Personbiler,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2010,2010,,.
20,Personbiler,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2011,2011,,.
20,Personbiler,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2012,2012,,.
20,Personbiler,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2013,2013,,.
20,Personbiler,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2014,2014,,.
20,Personbiler,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2015,2015,,.
20,Personbiler,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2016,2016,9621.0,
20,Personbiler,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2017,2017,11359.0,
20,Personbiler,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2018,2018,14339.0,
20,Personbiler,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2019,2019,14049.0,
20,Personbiler,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2020,2020,13378.0,
20,Personbiler,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2021,2021,13337.0,
20,Personbiler,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2022,2022,13772.0,
20,Personbiler,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2023,2023,13994.0,
20,Personbiler,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2024,2024,14272.0,
20,Personbiler,14,"Bensin hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2025,2025,14198.0,
20,Personbiler,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2005,2005,,.
20,Personbiler,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2006,2006,,.
20,Personbiler,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2007,2007,,.
20,Personbiler,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2008,2008,,.
20,Personbiler,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2009,2009,,.
20,Personbiler,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2010,2010,,.
20,Personbiler,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2011,2011,,.
20,Personbiler,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2012,2012,,.
20,Personbiler,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2013,2013,,.
20,Personbiler,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2014,2014,,.
20,Personbiler,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2015,2015,,.
20,Personbiler,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2016,2016,628.5,
20,Personbiler,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2017,2017,900.3,
20,Personbiler,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2018,2018,1171.6,
20,Personbiler,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2019,2019,1325.1,
20,Personbiler,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2020,2020,1475.1,
20,Personbiler,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2021,2021,1632.9,
20,Personbiler,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2022,2022,1691.4,
20,Personbiler,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2023,2023,1803.7,
20,Personbiler,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2024,2024,1887.9,
20,Personbiler,15,"Bensin hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2025,2025,1900.6,
20,Personbiler,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2005,2005,,.
20,Personbiler,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2006,2006,,.
20,Personbiler,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2007,2007,,.
20,Personbiler,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2008,2008,,.
20,Personbiler,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2009,2009,,.
20,Personbiler,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2010,2010,,.
20,Personbiler,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2011,2011,,.
20,Personbiler,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2012,2012,,.
20,Personbiler,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2013,2013,,.
20,Personbiler,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2014,2014,,.
20,Personbiler,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2015,2015,,.
20,Personbiler,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2016,2016,11344.0,
20,Personbiler,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2017,2017,11816.0,
20,Personbiler,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2018,2018,12646.0,
20,Personbiler,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2019,2019,11934.0,
20,Personbiler,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2020,2020,11816.0,
20,Personbiler,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2021,2021,11875.0,
20,Personbiler,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2022,2022,11361.0,
20,Personbiler,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2023,2023,11569.0,
20,Personbiler,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2024,2024,11604.0,
20,Personbiler,15,"Bensin hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2025,2025,11602.0,
20,Personbiler,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2005,2005,,.
20,Personbiler,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2006,2006,,.
20,Personbiler,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2007,2007,,.
20,Personbiler,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2008,2008,,.
20,Personbiler,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2009,2009,,.
20,Personbiler,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2010,2010,,.
20,Personbiler,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2011,2011,,.
20,Personbiler,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2012,2012,,.
20,Personbiler,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2013,2013,,.
20,Personbiler,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2014,2014,,.
20,Personbiler,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2015,2015,,.
20,Personbiler,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2016,2016,30.9,
20,Personbiler,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2017,2017,63.6,
20,Personbiler,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2018,2018,102.9,
20,Personbiler,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2019,2019,124.0,
20,Personbiler,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2020,2020,139.3,
20,Personbiler,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2021,2021,165.2,
20,Personbiler,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2022,2022,177.4,
20,Personbiler,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2023,2023,186.2,
20,Personbiler,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2024,2024,190.2,
20,Personbiler,16,"Diesel hybrid, ladbar",Kjorelengde,Kjørelengde (mill. km),2025,2025,188.3,
20,Personbiler,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2005,2005,,.
20,Personbiler,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2006,2006,,.
20,Personbiler,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2007,2007,,.
20,Personbiler,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2008,2008,,.
20,Personbiler,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2009,2009,,.
20,Personbiler,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2010,2010,,.
20,Personbiler,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2011,2011,,.
20,Personbiler,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2012,2012,,.
20,Personbiler,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2013,2013,,.
20,Personbiler,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2014,2014,,.
20,Personbiler,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2015,2015,,.
20,Personbiler,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2016,2016,13957.0,
20,Personbiler,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2017,2017,13260.0,
20,Personbiler,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2018,2018,15411.0,
20,Personbiler,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2019,2019,16328.0,
20,Personbiler,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2020,2020,15331.0,
20,Personbiler,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2021,2021,15445.0,
20,Personbiler,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2022,2022,15859.0,
20,Personbiler,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2023,2023,16343.0,
20,Personbiler,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2024,2024,16636.0,
20,Personbiler,16,"Diesel hybrid, ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2025,2025,16303.0,
20,Personbiler,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2005,2005,,.
20,Personbiler,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2006,2006,,.
20,Personbiler,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2007,2007,,.
20,Personbiler,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2008,2008,,.
20,Personbiler,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2009,2009,,.
20,Personbiler,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2010,2010,,.
20,Personbiler,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2011,2011,,.
20,Personbiler,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2012,2012,,.
20,Personbiler,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2013,2013,,.
20,Personbiler,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2014,2014,,.
20,Personbiler,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2015,2015,,.
20,Personbiler,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2016,2016,20.3,
20,Personbiler,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2017,2017,20.8,
20,Personbiler,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2018,2018,21.8,
20,Personbiler,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2019,2019,24.5,
20,Personbiler,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2020,2020,36.1,
20,Personbiler,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2021,2021,50.1,
20,Personbiler,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2022,2022,57.4,
20,Personbiler,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2023,2023,63.1,
20,Personbiler,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2024,2024,69.6,
20,Personbiler,17,"Diesel hybrid, ikke ladbar",Kjorelengde,Kjørelengde (mill. km),2025,2025,75.5,
20,Personbiler,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2005,2005,,.
20,Personbiler,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2006,2006,,.
20,Personbiler,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2007,2007,,.
20,Personbiler,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2008,2008,,.
20,Personbiler,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2009,2009,,.
20,Personbiler,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2010,2010,,.
20,Personbiler,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2011,2011,,.
20,Personbiler,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2012,2012,,.
20,Personbiler,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2013,2013,,.
20,Personbiler,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2014,2014,,.
20,Personbiler,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2015,2015,,.
20,Personbiler,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2016,2016,19390.0,
20,Personbiler,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2017,2017,18712.0,
20,Personbiler,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2018,2018,18023.0,
20,Personbiler,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2019,2019,13819.0,
20,Personbiler,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2020,2020,14136.0,
20,Personbiler,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2021,2021,14805.0,
20,Personbiler,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2022,2022,14303.0,
20,Personbiler,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2023,2023,14830.0,
20,Personbiler,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2024,2024,15798.0,
20,Personbiler,17,"Diesel hybrid, ikke ladbar",GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2025,2025,16658.0,
20,Personbiler,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2005,2005,,.
20,Personbiler,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2006,2006,,.
20,Personbiler,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2007,2007,,.
20,Personbiler,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2008,2008,,.
20,Personbiler,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2009,2009,,.
20,Personbiler,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2010,2010,,.
20,Personbiler,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2011,2011,,.
20,Personbiler,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2012,2012,,.
20,Personbiler,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2013,2013,,.
20,Personbiler,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2014,2014,,.
20,Personbiler,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2015,2015,,.
20,Personbiler,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2016,2016,0.1,
20,Personbiler,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2017,2017,0.1,
20,Personbiler,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2018,2018,0.1,
20,Personbiler,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2019,2019,0.1,
20,Personbiler,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2020,2020,0.0,
20,Personbiler,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2021,2021,0.1,
20,Personbiler,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2022,2022,0.0,
20,Personbiler,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2023,2023,0.0,
20,Personbiler,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2024,2024,0.0,
20,Personbiler,3,Parafin,Kjorelengde,Kjørelengde (mill. km),2025,2025,0.0,
20,Personbiler,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2005,2005,,.
20,Personbiler,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2006,2006,,.
20,Personbiler,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2007,2007,,.
20,Personbiler,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2008,2008,,.
20,Personbiler,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2009,2009,,.
20,Personbiler,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2010,2010,,.
20,Personbiler,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2011,2011,,.
20,Personbiler,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2012,2012,,.
20,Personbiler,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2013,2013,,.
20,Personbiler,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2014,2014,,.
20,Personbiler,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2015,2015,,.
20,Personbiler,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2016,2016,12488.0,
20,Personbiler,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2017,2017,12303.0,
20,Personbiler,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2018,2018,10093.0,
20,Personbiler,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2019,2019,10067.0,
20,Personbiler,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2020,2020,5909.0,
20,Personbiler,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2021,2021,6790.0,
20,Personbiler,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2022,2022,6194.0,
20,Personbiler,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2023,2023,5042.0,
20,Personbiler,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2024,2024,3624.0,
20,Personbiler,3,Parafin,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2025,2025,4900.0,
20,Personbiler,4,Gass,Kjorelengde,Kjørelengde (mill. km),2005,2005,,.
20,Personbiler,4,Gass,Kjorelengde,Kjørelengde (mill. km),2006,2006,,.
20,Personbiler,4,Gass,Kjorelengde,Kjørelengde (mill. km),2007,2007,,.
20,Personbiler,4,Gass,Kjorelengde,Kjørelengde (mill. km),2008,2008,,.
20,Personbiler,4,Gass,Kjorelengde,Kjørelengde (mill. km),2009,2009,,.
20,Personbiler,4,Gass,Kjorelengde,Kjørelengde (mill. km),2010,2010,,.
20,Personbiler,4,Gass,Kjorelengde,Kjørelengde (mill. km),2011,2011,,.
20,Personbiler,4,Gass,Kjorelengde,Kjørelengde (mill. km),2012,2012,,.
20,Personbiler,4,Gass,Kjorelengde,Kjørelengde (mill. km),2013,2013,,.
20,Personbiler,4,Gass,Kjorelengde,Kjørelengde (mill. km),2014,2014,,.
20,Personbiler,4,Gass,Kjorelengde,Kjørelengde (mill. km),2015,2015,,.
20,Personbiler,4,Gass,Kjorelengde,Kjørelengde (mill. km),2016,2016,2.0,
20,Personbiler,4,Gass,Kjorelengde,Kjørelengde (mill. km),2017,2017,2.0,
20,Personbiler,4,Gass,Kjorelengde,Kjørelengde (mill. km),2018,2018,2.3,
20,Personbiler,4,Gass,Kjorelengde,Kjørelengde (mill. km),2019,2019,3.3,
20,Personbiler,4,Gass,Kjorelengde,Kjørelengde (mill. km),2020,2020,2.6,
20,Personbiler,4,Gass,Kjorelengde,Kjørelengde (mill. km),2021,2021,2.7,
20,Personbiler,4,Gass,Kjorelengde,Kjørelengde (mill. km),2022,2022,2.2,
20,Personbiler,4,Gass,Kjorelengde,Kjørelengde (mill. km),2023,2023,2.0,
20,Personbiler,4,Gass,Kjorelengde,Kjørelengde (mill. km),2024,2024,1.7,
20,Personbiler,4,Gass,Kjorelengde,Kjørelengde (mill. km),2025,2025,1.6,
20,Personbiler,4,Gass,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2005,2005,,.
20,Personbiler,4,Gass,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2006,2006,,.
20,Personbiler,4,Gass,GjsnittKjorelengde,Gjennomsnittlig kjørelengde per kjøretøy (km),2007,2007,,.
